source_id,ocel timestamp,ocel activity,weight_y,price_y,numbers,orders,customers,number
7005.0,2019-09-11 09:10:27,reorder item,0.28,449.0,,['990625'],,['Mohammadreza Fani Sani']
7006.0,2019-09-11 09:38:19,package delivered,4.341,4570.95,['660401'],"['990575', '990618', '990596', '990638', '990450', '990646', '990627']",,['Anahita Farhang Ghahfarokhi']
7007.0,2019-09-11 09:56:42,reorder item,0.44,476.0,,['990649'],,['Christina Rensinghof']
7008.0,2019-09-11 09:57:03,confirm order,1.346,1213.98,,['990663'],,['Mahnaz Qafari']
7009.0,2019-09-11 09:58:04,pick item,0.188,1149.0,,['990645'],,['Mahsa Bafrani']
7010.0,2019-09-11 10:29:42,pay order,2.043,324.97,,['990522'],,['Lisa Mannel']
7011.0,2019-09-11 10:30:38,place order,2.925,2503.98,,['990664'],,['Gyunam Park']
7012.0,2019-09-11 10:33:29,pick item,0.188,1149.0,,['990653'],,['Mahsa Bafrani']
7013.0,2019-09-11 10:36:17,confirm order,3.823,919.97,,['990660'],,['Majid Rafiei']
7014.0,2019-09-11 10:38:05,pick item,0.172,699.0,,['990629'],,['Marco Pegoraro']
7015.0,2019-09-11 11:06:27,payment reminder,1.511,3260.98,,['990546'],,['Tobias Brockhoff']
7016.0,2019-09-11 11:14:14,pick item,0.21,529.0,,['990648'],,['Junxiong Gao']
7017.0,2019-09-11 11:15:56,pick item,1.37,2500.0,,['990612'],,['Gyunam Park']
7018.0,2019-09-11 11:21:48,pick item,0.2,39.99,,['990662'],,['Christina Rensinghof']
7019.0,2019-09-11 11:21:48,create package,7.22,9955.96,['660406'],"['990645', '990630', '990656', '990653', '990635']",,['Mahsa Bafrani']
7020.0,2019-09-11 11:25:05,item out of stock,0.483,1099.0,,['990658'],,['Tobias Brockhoff']
7021.0,2019-09-11 11:25:59,item out of stock,0.28,89.99,,['990644'],,['Mahnaz Qafari']
7022.0,2019-09-11 11:28:01,pick item,0.44,476.0,,['990396'],,['Tobias Brockhoff']
7023.0,2019-09-11 11:29:22,pick item,0.98,129.99,,['990660'],,['Majid Rafiei']
7024.0,2019-09-11 11:46:23,confirm order,5.837999999999999,5764.97,,['990662'],,['Christina Rensinghof']
7025.0,2019-09-11 11:47:30,pick item,0.98,129.99,,['990661'],,['Christina Rensinghof']
7026.0,2019-09-11 11:53:41,reorder item,0.28,89.99,,['990640'],,['Seran Uysal']
7027.0,2019-09-11 12:01:14,pay order,3.299,1861.98,,['990566'],,['Mahsa Bafrani']
7028.0,2019-09-11 12:06:32,item out of stock,0.495,129.0,,['990647'],,['Luis Santos']
7029.0,2019-09-11 12:09:02,pick item,0.483,495.0,,['990346'],,['Seran Uysal']
7030.0,2019-09-11 12:11:34,pick item,1.25,2200.0,,['990636'],,['Mohammadreza Fani Sani']
7031.0,2019-09-11 12:21:04,place order,2.957,5061.98,,['990665'],,['Mahsa Bafrani']
7032.0,2019-09-11 12:27:04,pay order,1.3630000000000002,1193.99,,['990639'],,['Mahsa Bafrani']
7033.0,2019-09-11 12:33:26,pick item,0.172,699.0,,['990665'],,['Mahsa Bafrani']
7034.0,2019-09-11 12:36:54,item out of stock,0.483,79.99,,['990663'],,['Mahnaz Qafari']
7035.0,2019-09-11 12:41:13,item out of stock,1.37,2500.0,,['990665'],,['Mahsa Bafrani']
7036.0,2019-09-11 13:29:20,reorder item,0.28,89.99,,['990644'],,['Mahnaz Qafari']
7037.0,2019-09-11 13:30:17,send package,2.795,2107.97,['660404'],"['990640', '990556', '990511']",,['Seran Uysal']
7038.0,2019-09-11 13:38:29,payment reminder,2.698,1254.99,,['990434'],,['Luis Santos']
7039.0,2019-09-11 13:59:42,pick item,0.21,529.0,,['990649'],,['Christina Rensinghof']
7040.0,2019-09-11 14:01:55,place order,3.669,6682.98,,['990666'],,['Anahita Farhang Ghahfarokhi']
7041.0,2019-09-11 14:16:47,pay order,2.431,2482.98,,['990658'],,['Tobias Brockhoff']
7042.0,2019-09-11 14:41:26,pick item,0.78,99.99,,['990659'],,['Mahnaz Qafari']
7043.0,2019-09-11 14:45:54,pick item,0.88,89.99,,['990652'],,['Mohammadreza Fani Sani']
7044.0,2019-09-11 14:55:37,pick item,0.28,449.0,,['990636'],,['Mohammadreza Fani Sani']
7045.0,2019-09-11 14:59:28,pick item,0.2,39.99,,['990666'],,['Anahita Farhang Ghahfarokhi']
7046.0,2019-09-11 14:59:35,item out of stock,0.172,699.0,,['990662'],,['Christina Rensinghof']
7047.0,2019-09-11 15:06:42,confirm order,0.483,1104.0,,['990657'],,['Junxiong Gao']
7048.0,2019-09-11 15:15:19,confirm order,3.669,6682.98,,['990666'],,['Anahita Farhang Ghahfarokhi']
7049.0,2019-09-11 15:23:38,place order,1.215,1378.98,,['990667'],,['Mahnaz Qafari']
7050.0,2019-09-11 15:25:49,reorder item,0.28,89.99,,['990635'],,['Mahsa Bafrani']
7051.0,2019-09-11 15:33:44,pick item,0.166,799.0,,['990394'],,['Luis Santos']
7052.0,2019-09-11 15:33:44,create package,8.266,10814.96,['660407'],"['990655', '990394', '990621', '990617', '990647']",,['Luis Santos']
7053.0,2019-09-11 15:39:12,pick item,0.483,495.0,,['990660'],,['Majid Rafiei']
7054.0,2019-09-11 15:48:59,failed delivery,6.24,7515.97,['660400'],"['990597', '990641', '990506', '990587', '990574', '990598', '990632']",,['Gyunam Park']
7055.0,2019-09-11 15:54:55,pick item,0.28,449.0,,['990662'],,['Christina Rensinghof']
7056.0,2019-09-11 15:55:33,pay order,0.354,1953.0,,['990632'],,['Gyunam Park']
7057.0,2019-09-11 16:26:29,pay order,4.81,2974.96,,['990655'],,['Luis Santos']
7058.0,2019-09-11 16:32:40,pay order,5.837999999999999,5764.97,,['990662'],,['Christina Rensinghof']
7059.0,2019-09-11 16:37:23,pay order,3.389,1533.95,,['990626'],,['Lisa Mannel']
7060.0,2019-09-11 16:38:22,pay order,2.838,3803.99,,['990654'],,['Kefang Ding']
7061.0,2019-09-11 16:43:33,pay order,2.67,2810.99,,['990511'],,['Seran Uysal']
7062.0,2019-09-11 16:49:16,pay order,2.076,3482.99,,['990636'],,['Mohammadreza Fani Sani']
7063.0,2019-09-11 16:50:46,package delivered,6.24,7515.97,['660400'],"['990597', '990641', '990506', '990587', '990574', '990598', '990632']",,['Gyunam Park']
7064.0,2019-09-11 17:03:29,confirm order,2.8680000000000003,2511.98,,['990659'],,['Mahnaz Qafari']
7065.0,2019-09-11 17:04:14,pick item,0.188,1149.0,,['990656'],,['Mahsa Bafrani']
7066.0,2019-09-11 17:07:03,place order,0.8220000000000001,2221.99,,['990668'],,['Majid Rafiei']
7067.0,2019-09-11 17:10:27,pick item,0.98,129.99,,['990662'],,['Christina Rensinghof']
7068.0,2019-09-11 17:14:49,reorder item,0.44,476.0,,['990642'],,['Gyunam Park']
7069.0,2019-09-11 17:19:43,pick item,0.188,1149.0,,['990647'],,['Luis Santos']
7070.0,2019-09-11 17:20:36,pay order,1.318,1632.99,,['990629'],,['Marco Pegoraro']
7071.0,2019-09-11 17:26:27,package delivered,4.306,7823.0,['660402'],"['990554', '990619', '990569', '990657', '990648']",,['Junxiong Gao']
7072.0,2019-09-11 17:29:13,item out of stock,0.78,99.99,,['990622'],,['Majid Rafiei']
7073.0,2019-09-11 17:33:13,package delivered,7.526,6408.96,['660403'],"['990649', '990650', '990510']",,['Christina Rensinghof']
7074.0,2019-09-11 17:45:58,pay order,2.2030000000000003,710.98,,['990547'],,['Mohammadreza Fani Sani']
7075.0,2019-09-11 17:50:17,pick item,0.44,476.0,,['990649'],,['Christina Rensinghof']
7076.0,2019-09-11 18:04:25,confirm order,2.925,2503.98,,['990664'],,['Gyunam Park']
7077.0,2019-09-11 18:09:33,pay order,3.103,5804.0,,['990612'],,['Gyunam Park']
7078.0,2019-09-11 18:28:50,pay order,3.934,6633.99,,['990635'],,['Mahsa Bafrani']
7079.0,2019-09-11 18:33:53,place order,2.0380000000000003,4142.99,,['990669'],,['Seran Uysal']
7080.0,2019-09-11 19:46:55,item out of stock,0.172,699.0,,['990665'],,['Mahsa Bafrani']
7081.0,2019-09-11 20:04:34,pay order,0.56,903.0,,['990619'],,['Junxiong Gao']
7082.0,2019-09-11 21:21:14,place order,1.051,2282.99,,['990670'],,['Claudia Graf']
7083.0,2019-09-12 01:00:00,create package,2.56,299.98,['660408'],['990616'],,['Christine Dobbert']
7084.0,2019-09-12 04:25:18,place order,3.477,2827.97,,['990671'],,['Wil van der Aalst']
7085.0,2019-09-12 08:16:58,pick item,0.2,39.99,,['990666'],,['Anahita Farhang Ghahfarokhi']
7086.0,2019-09-12 08:34:09,pick item,0.495,129.0,,['990664'],,['Gyunam Park']
7087.0,2019-09-12 08:35:50,pick item,1.37,2500.0,,['990669'],,['Seran Uysal']
7088.0,2019-09-12 08:47:09,pick item,0.28,89.99,,['990391'],,['Christine Dobbert']
7089.0,2019-09-12 09:12:45,pay order,0.483,1104.0,,['990657'],,['Junxiong Gao']
7090.0,2019-09-12 09:18:22,pick item,0.38,29.99,,['990589'],,['Kefang Ding']
7091.0,2019-09-12 09:39:20,pick item,0.38,29.99,,['990665'],,['Mahsa Bafrani']
7092.0,2019-09-12 09:42:17,pick item,0.38,29.99,,['990531'],,['Kefang Ding']
7093.0,2019-09-12 09:45:59,reorder item,1.25,2200.0,,['990637'],,['Wil van der Aalst']
7094.0,2019-09-12 09:49:43,send package,3.756,3755.98,['660405'],"['990659', '990644', '990609']",,['Mahnaz Qafari']
7095.0,2019-09-12 09:53:37,place order,1.903,1105.99,,['990672'],,['Anahita Farhang Ghahfarokhi']
7096.0,2019-09-12 10:00:53,pick item,0.483,1099.0,,['990663'],,['Mahnaz Qafari']
7097.0,2019-09-12 10:00:53,create package,0.655,1798.0,['660409'],"['990497', '990629']",,['Marco Pegoraro']
7098.0,2019-09-12 10:10:12,send package,2.56,299.98,['660408'],['990616'],,['Christine Dobbert']
7099.0,2019-09-12 10:17:03,confirm order,0.8220000000000001,2221.99,,['990668'],,['Majid Rafiei']
7100.0,2019-09-12 10:26:53,pay order,4.359,4581.98,,['990573'],,['Tobias Brockhoff']
7101.0,2019-09-12 10:34:33,pick item,0.38,29.99,,['990492'],,['Claudia Graf']
7102.0,2019-09-12 10:35:47,pick item,0.483,1099.0,,['990662'],,['Christina Rensinghof']
7103.0,2019-09-12 10:35:47,create package,0.56,1887.99,['660410'],"['990634', '990568']",,['Wil van der Aalst']
7104.0,2019-09-12 10:40:50,confirm order,2.957,5061.98,,['990665'],,['Mahsa Bafrani']
7105.0,2019-09-12 10:41:24,pick item,0.28,89.99,,['990371'],,['Tobias Brockhoff']
7106.0,2019-09-12 10:48:30,pay order,1.853,1152.98,,['990615'],,['Lisa Mannel']
7107.0,2019-09-12 10:51:03,confirm order,1.051,2282.99,,['990670'],,['Claudia Graf']
7108.0,2019-09-12 10:58:53,pick item,0.38,29.99,,['990665'],,['Mahsa Bafrani']
7109.0,2019-09-12 11:01:52,package delivered,3.756,3755.98,['660405'],"['990659', '990644', '990609']",,['Mahnaz Qafari']
7110.0,2019-09-12 11:03:04,payment reminder,4.263999999999999,3921.97,,['990555'],,['Kefang Ding']
7111.0,2019-09-12 11:08:45,send package,7.22,9955.96,['660406'],"['990645', '990630', '990656', '990653', '990635']",,['Mahsa Bafrani']
7112.0,2019-09-12 11:10:32,pay order,2.7430000000000003,1403.98,,['990609'],,['Mahnaz Qafari']
7113.0,2019-09-12 11:15:57,item out of stock,0.483,1099.0,,['990666'],,['Anahita Farhang Ghahfarokhi']
7114.0,2019-09-12 11:16:10,item out of stock,0.21,529.0,,['990659'],,['Mahnaz Qafari']
7115.0,2019-09-12 11:17:31,pick item,0.2,39.99,,['990664'],,['Gyunam Park']
7116.0,2019-09-12 11:17:31,create package,5.247999999999998,6448.96,['660411'],"['990583', '990531', '990654', '990589']",,['Kefang Ding']
7117.0,2019-09-12 11:22:29,payment reminder,0.2,44.99,,['990538'],,['Marco Pegoraro']
7118.0,2019-09-12 11:28:53,reorder item,0.495,129.0,,['990647'],,['Luis Santos']
7119.0,2019-09-12 11:30:36,pick item,0.495,129.0,,['990662'],,['Christina Rensinghof']
7120.0,2019-09-12 11:30:38,item out of stock,0.98,129.99,,['990672'],,['Anahita Farhang Ghahfarokhi']
7121.0,2019-09-12 12:02:31,pick item,0.166,799.0,,['990668'],,['Majid Rafiei']
7122.0,2019-09-12 12:07:02,place order,5.848,1983.92,,['990673'],,['Christine Dobbert']
7123.0,2019-09-12 12:11:19,pick item,0.88,89.99,,['990662'],,['Christina Rensinghof']
7124.0,2019-09-12 12:14:57,pay order,0.38,34.99,,['990437'],,['Anahita Farhang Ghahfarokhi']
7125.0,2019-09-12 12:27:45,send package,0.655,1798.0,['660409'],"['990497', '990629']",,['Marco Pegoraro']
7126.0,2019-09-12 12:32:03,reorder item,0.166,799.0,,['990636'],,['Mohammadreza Fani Sani']
7127.0,2019-09-12 12:44:45,pick item,0.28,89.99,,['990671'],,['Wil van der Aalst']
7128.0,2019-09-12 12:50:24,pick item,1.28,149.99,,['990388'],,['Majid Rafiei']
7129.0,2019-09-12 12:56:15,item out of stock,0.28,449.0,,['990669'],,['Seran Uysal']
7130.0,2019-09-12 13:01:59,package delivered,2.795,2107.97,['660404'],"['990640', '990556', '990511']",,['Seran Uysal']
7131.0,2019-09-12 13:18:51,pick item,0.188,1149.0,,['990669'],,['Seran Uysal']
7132.0,2019-09-12 13:33:51,place order,3.773,2909.97,,['990674'],,['Gyunam Park']
7133.0,2019-09-12 13:34:27,package delivered,7.22,9955.96,['660406'],"['990645', '990630', '990656', '990653', '990635']",,['Mahsa Bafrani']
7134.0,2019-09-12 13:56:25,pick item,0.483,495.0,,['990674'],,['Gyunam Park']
7135.0,2019-09-12 13:56:25,create package,3.425,4520.99,['660412'],"['990612', '990674', '990651', '990664']",,['Gyunam Park']
7136.0,2019-09-12 14:00:48,confirm order,5.848,1983.92,,['990673'],,['Christine Dobbert']
7137.0,2019-09-12 14:03:58,confirm order,2.0380000000000003,4142.99,,['990669'],,['Seran Uysal']
7138.0,2019-09-12 14:20:14,pick item,0.188,1149.0,,['990673'],,['Christine Dobbert']
7139.0,2019-09-12 14:27:04,reorder item,0.483,79.99,,['990663'],,['Mahnaz Qafari']
7140.0,2019-09-12 14:33:49,pick item,1.28,149.99,,['990673'],,['Christine Dobbert']
7141.0,2019-09-12 14:35:14,package delivered,0.655,1798.0,['660409'],"['990497', '990629']",,['Marco Pegoraro']
7142.0,2019-09-12 14:50:17,pick item,0.38,29.99,,['990663'],,['Mahnaz Qafari']
7143.0,2019-09-12 15:21:57,pick item,0.21,529.0,,['990668'],,['Majid Rafiei']
7144.0,2019-09-12 15:23:51,pick item,0.483,495.0,,['990653'],,['Mahsa Bafrani']
7145.0,2019-09-12 15:27:30,place order,4.7,684.95,,['990675'],,['Tobias Brockhoff']
7146.0,2019-09-12 15:29:20,item out of stock,1.37,2500.0,,['990666'],,['Anahita Farhang Ghahfarokhi']
7147.0,2019-09-12 15:36:14,pick item,0.98,129.99,,['990675'],,['Tobias Brockhoff']
7148.0,2019-09-12 15:42:49,reorder item,0.21,529.0,,['990659'],,['Mahnaz Qafari']
7149.0,2019-09-12 15:50:15,send package,8.266,10814.96,['660407'],"['990655', '990394', '990621', '990617', '990647']",,['Luis Santos']
7150.0,2019-09-12 15:50:28,pay order,2.698,1254.99,,['990434'],,['Luis Santos']
7151.0,2019-09-12 16:12:04,pay order,2.756,2198.95,,['990521'],,['Tobias Brockhoff']
7152.0,2019-09-12 16:21:45,pick item,1.25,2200.0,,['990664'],,['Gyunam Park']
7153.0,2019-09-12 16:21:45,create package,3.21,5062.99,['660413'],"['990636', '990652', '990633', '990643']",,['Mohammadreza Fani Sani']
7154.0,2019-09-12 16:27:37,pick item,1.25,2200.0,,['990666'],,['Anahita Farhang Ghahfarokhi']
7155.0,2019-09-12 16:28:31,payment reminder,2.643,1343.98,,['990552'],,['Luis Santos']
7156.0,2019-09-12 16:30:54,send package,5.247999999999998,6448.96,['660411'],"['990583', '990531', '990654', '990589']",,['Kefang Ding']
7157.0,2019-09-12 16:33:40,pick item,0.78,99.99,,['990673'],,['Christine Dobbert']
7158.0,2019-09-12 16:38:34,item out of stock,1.48,199.99,,['990673'],,['Christine Dobbert']
7159.0,2019-09-12 16:41:52,confirm order,1.903,1105.99,,['990672'],,['Anahita Farhang Ghahfarokhi']
7160.0,2019-09-12 16:43:11,pick item,0.172,699.0,,['990652'],,['Mohammadreza Fani Sani']
7161.0,2019-09-12 16:57:37,pay order,3.422,1632.96,,['990613'],,['Luis Santos']
7162.0,2019-09-12 17:14:47,place order,0.446,1253.0,,['990676'],,['Christine Dobbert']
7163.0,2019-09-12 17:28:01,pick item,0.44,476.0,,['990672'],,['Anahita Farhang Ghahfarokhi']
7164.0,2019-09-12 17:34:01,failed delivery,5.247999999999998,6448.96,['660411'],"['990583', '990531', '990654', '990589']",,['Kefang Ding']
7165.0,2019-09-12 17:52:38,pick item,0.483,495.0,,['990667'],,['Mahnaz Qafari']
7166.0,2019-09-12 17:56:50,item out of stock,0.483,495.0,,['990672'],,['Anahita Farhang Ghahfarokhi']
7167.0,2019-09-12 18:08:19,confirm order,1.215,1378.98,,['990667'],,['Mahnaz Qafari']
7168.0,2019-09-12 18:11:56,pick item,0.98,129.99,,['990664'],,['Gyunam Park']
7169.0,2019-09-12 18:11:56,create package,0.28,449.0,['660414'],['990615'],,['Lisa Mannel']
7170.0,2019-09-12 18:14:35,pick item,1.28,149.99,,['990674'],,['Gyunam Park']
7171.0,2019-09-12 18:14:35,create package,4.148,2124.96,['660415'],"['990537', '990396', '990658', '990371', '990675']",,['Tobias Brockhoff']
7172.0,2019-09-12 18:18:59,pay order,2.043,699.97,,['990540'],,['Lisa Mannel']
7173.0,2019-09-12 18:19:40,pick item,1.25,2200.0,,['990637'],,['Wil van der Aalst']
7174.0,2019-09-12 18:31:05,send package,3.21,5062.99,['660413'],"['990636', '990652', '990633', '990643']",,['Mohammadreza Fani Sani']
7175.0,2019-09-12 18:40:28,reorder item,1.37,2500.0,,['990666'],,['Anahita Farhang Ghahfarokhi']
7176.0,2019-09-12 18:41:00,pay order,4.973,3922.97,,['990537'],,['Tobias Brockhoff']
7177.0,2019-09-12 18:49:21,place order,1.486,2232.0,,['990677'],,['Mahnaz Qafari']
7178.0,2019-09-12 18:57:46,item out of stock,1.25,2200.0,,['990674'],,['Gyunam Park']
7179.0,2019-09-12 19:06:34,reorder item,0.28,449.0,,['990669'],,['Seran Uysal']
7180.0,2019-09-12 19:30:56,pick item,0.28,89.99,,['990604'],,['Claudia Graf']
7181.0,2019-09-12 19:55:08,package delivered,2.56,299.98,['660408'],['990616'],,['Christine Dobbert']
7182.0,2019-09-12 19:55:42,send package,0.56,1887.99,['660410'],"['990634', '990568']",,['Wil van der Aalst']
7183.0,2019-09-12 20:47:28,pick item,0.28,89.99,,['990667'],,['Mahnaz Qafari']
7184.0,2019-09-12 21:24:29,pay order,2.925,2503.98,,['990664'],,['Gyunam Park']
7185.0,2019-09-12 22:07:38,place order,0.952,803.99,,['990678'],,['Seran Uysal']
7186.0,2019-09-13 08:03:42,place order,3.349,2678.98,,['990679'],,['Kefang Ding']
7187.0,2019-09-13 08:29:10,pick item,0.28,89.99,,['990667'],,['Mahnaz Qafari']
7188.0,2019-09-13 08:47:37,pick item,0.2,39.99,,['990669'],,['Seran Uysal']
7189.0,2019-09-13 09:06:21,send package,4.148,2124.96,['660415'],"['990537', '990396', '990658', '990371', '990675']",,['Tobias Brockhoff']
7190.0,2019-09-13 09:09:12,pick item,0.483,1099.0,,['990665'],,['Mahsa Bafrani']
7191.0,2019-09-13 09:09:12,create package,0.376,1328.0,['660416'],['990648'],,['Junxiong Gao']
7192.0,2019-09-13 09:12:24,pick item,0.78,99.99,,['990679'],,['Kefang Ding']
7193.0,2019-09-13 09:25:49,pick item,0.483,495.0,,['990584'],,['Lisa Mannel']
7194.0,2019-09-13 09:25:49,create package,1.143,614.98,['660417'],"['990604', '990610', '990492']",,['Claudia Graf']
7195.0,2019-09-13 09:35:38,send package,0.376,1328.0,['660416'],['990648'],,['Junxiong Gao']
7196.0,2019-09-13 09:41:25,package delivered,5.247999999999998,6448.96,['660411'],"['990583', '990531', '990654', '990589']",,['Kefang Ding']
7197.0,2019-09-13 09:55:02,send package,0.28,449.0,['660414'],['990615'],,['Lisa Mannel']
7198.0,2019-09-13 09:55:21,place order,0.28,94.99,,['990680'],,['Mahsa Bafrani']
7199.0,2019-09-13 10:00:15,package delivered,0.56,1887.99,['660410'],"['990634', '990568']",,['Wil van der Aalst']
7200.0,2019-09-13 10:04:54,pick item,0.495,129.0,,['990662'],,['Christina Rensinghof']
7201.0,2019-09-13 10:06:35,item out of stock,0.188,1149.0,,['990671'],,['Wil van der Aalst']
7202.0,2019-09-13 10:26:42,reorder item,0.483,495.0,,['990672'],,['Anahita Farhang Ghahfarokhi']
7203.0,2019-09-13 10:28:18,package delivered,4.148,2124.96,['660415'],"['990537', '990396', '990658', '990371', '990675']",,['Tobias Brockhoff']
7204.0,2019-09-13 10:29:13,pick item,1.48,199.99,,['990648'],,['Junxiong Gao']
7205.0,2019-09-13 10:41:07,package delivered,3.21,5062.99,['660413'],"['990636', '990652', '990633', '990643']",,['Mohammadreza Fani Sani']
7206.0,2019-09-13 10:42:36,pay order,0.172,704.0,,['990542'],,['Mahsa Bafrani']
7207.0,2019-09-13 10:52:31,pick item,0.44,476.0,,['990677'],,['Mahnaz Qafari']
7208.0,2019-09-13 10:52:31,create package,5.631,4349.96,['660418'],"['990362', '990662', '990661', '990649']",,['Christina Rensinghof']
7209.0,2019-09-13 10:58:05,reorder item,0.98,129.99,,['990672'],,['Anahita Farhang Ghahfarokhi']
7210.0,2019-09-13 11:01:09,pick item,0.483,79.99,,['990663'],,['Mahnaz Qafari']
7211.0,2019-09-13 11:06:41,pick item,1.28,149.99,,['990505'],,['Mahsa Bafrani']
7212.0,2019-09-13 11:08:53,confirm order,4.7,684.95,,['990675'],,['Tobias Brockhoff']
7213.0,2019-09-13 11:13:48,pick item,0.98,129.99,,['990675'],,['Tobias Brockhoff']
7214.0,2019-09-13 11:28:33,pick item,0.38,29.99,,['990636'],,['Mohammadreza Fani Sani']
7215.0,2019-09-13 11:38:27,confirm order,1.514,2132.98,,['990656'],,['Mahsa Bafrani']
7216.0,2019-09-13 11:43:46,pay order,1.375,223.99,,['990593'],,['Christina Rensinghof']
7217.0,2019-09-13 11:45:26,pick item,0.172,699.0,,['990678'],,['Seran Uysal']
7218.0,2019-09-13 12:05:06,pick item,0.172,699.0,,['990667'],,['Mahnaz Qafari']
7219.0,2019-09-13 12:10:29,place order,3.505,2563.98,,['990681'],,['Luis Santos']
7220.0,2019-09-13 12:42:22,send package,3.425,4520.99,['660412'],"['990612', '990674', '990651', '990664']",,['Gyunam Park']
7221.0,2019-09-13 12:46:31,send package,5.631,4349.96,['660418'],"['990362', '990662', '990661', '990649']",,['Christina Rensinghof']
